Order ID,Order Date,ProductID,Quantity Ordered,customer_id
183042,4/13/2019 8:28,6,1,43
180557,4/13/2019 8:30,23,1,61
179561,4/13/2019 8:37,4,1,94
191876,4/13/2019 8:39,68,1,58
185106,4/13/2019 8:40,28,1,78
190484,4/13/2019 8:45,92,3,71
192963,4/13/2019 8:46,86,1,73
176931,4/13/2019 8:47,91,1,69
180107,4/13/2019 8:48,66,1,97
188294,4/13/2019 8:49,15,2,38
185634,4/13/2019 8:51,49,1,10
185008,4/13/2019 8:52,43,1,72
192220,4/13/2019 8:52,93,1,77
178359,4/13/2019 8:56,22,1,4
184635,4/13/2019 8:57,62,1,34
184635,4/13/2019 8:57,13,1,7
180286,4/13/2019 8:59,80,1,76
187141,4/13/2019 9:01,94,1,100
190233,4/13/2019 9:04,97,1,71
186315,4/13/2019 9:07,6,1,23
178478,4/13/2019 9:08,6,1,29
192233,4/13/2019 9:08,31,1,16
183376,4/13/2019 9:09,44,1,84
182235,4/13/2019 9:12,12,3,97
177465,4/13/2019 9:13,52,1,12
180113,4/13/2019 9:14,91,1,39
182691,4/13/2019 9:14,79,1,20
176878,4/13/2019 9:15,41,1,83
182651,4/13/2019 9:17,13,1,73
187481,4/13/2019 9:18,81,1,61
182516,4/13/2019 9:18,50,1,87
193108,4/13/2019 9:21,75,3,52
191804,4/13/2019 9:22,4,1,59
190708,4/13/2019 9:24,95,1,78
192909,4/13/2019 9:25,41,1,44
182481,4/13/2019 9:32,4,1,38
186137,4/13/2019 9:40,99,1,89
186239,4/13/2019 9:40,70,1,100
192736,4/13/2019 9:41,32,1,49
191785,4/13/2019 9:41,84,1,88
182749,4/13/2019 9:43,9,1,26
184425,4/13/2019 9:45,42,1,16
183459,4/13/2019 9:46,76,1,20
192503,4/13/2019 9:48,58,1,75
183316,4/13/2019 9:48,40,1,47
178154,4/13/2019 9:48,51,1,78
183215,4/13/2019 9:54,97,1,51
189548,4/13/2019 9:56,8,1,23
185362,4/13/2019 9:59,69,1,78
186897,4/13/2019 9:59,83,1,39
191395,4/13/2019 10:00,78,1,40
192864,4/13/2019 10:02,62,1,23
186773,4/13/2019 10:17,3,1,50
180648,4/13/2019 10:20,86,1,5
185723,4/13/2019 10:25,34,1,44
193648,4/13/2019 10:27,22,2,31
184909,4/13/2019 10:31,12,1,86
182338,4/13/2019 10:31,35,2,52
193726,4/13/2019 10:32,16,1,62
176707,4/13/2019 10:34,32,1,53
182900,4/13/2019 10:35,77,1,40
189337,4/13/2019 10:35,29,1,83
187836,4/13/2019 10:36,33,1,31
189760,4/13/2019 10:38,24,1,36
187594,4/13/2019 10:42,75,1,81
185602,4/13/2019 10:43,97,1,36
178743,4/13/2019 10:43,93,1,68
186189,4/13/2019 10:43,66,1,40
185645,4/13/2019 10:45,57,1,94
190449,4/13/2019 10:46,12,1,33
191481,4/13/2019 10:47,98,1,100
187820,4/13/2019 10:48,39,1,79
188155,4/13/2019 10:50,14,1,38
185885,4/13/2019 10:51,4,1,60
180553,4/13/2019 10:55,60,1,51
190054,4/13/2019 10:57,59,3,92
176856,4/13/2019 10:59,101,1,75
181513,4/13/2019 10:59,79,1,9
190812,4/13/2019 11:00,35,1,79
181949,4/13/2019 11:00,69,1,85
185076,4/13/2019 11:00,25,1,98
180682,4/13/2019 11:03,22,1,77
189445,4/13/2019 11:03,97,1,98
177662,4/13/2019 11:04,75,1,88
187084,4/13/2019 11:05,56,1,92
183775,4/13/2019 11:06,29,3,67
188800,4/13/2019 11:07,22,1,25
187259,4/13/2019 11:08,6,1,47
186944,4/13/2019 11:08,6,1,59
192882,4/13/2019 11:10,88,1,74
186682,4/13/2019 11:11,91,1,19
182112,4/13/2019 11:17,79,1,50
189228,4/13/2019 11:20,9,1,23
185474,4/13/2019 11:20,26,1,98
186845,4/13/2019 11:23,43,1,7
189875,4/13/2019 11:23,43,1,16
193811,4/13/2019 11:23,70,1,40
181550,4/13/2019 11:24,33,1,75
193411,4/13/2019 11:27,89,3,100
187926,4/13/2019 11:27,86,1,73
177341,4/13/2019 11:27,41,2,12
180764,4/13/2019 11:27,22,1,99
176680,4/13/2019 11:28,88,1,88
180218,4/13/2019 11:30,45,1,17
186653,4/13/2019 11:33,58,1,63
182246,4/13/2019 11:33,41,2,7
181902,4/13/2019 11:34,39,1,14
192845,4/13/2019 11:37,12,1,94
191610,4/13/2019 11:38,38,1,7
191610,4/13/2019 11:38,33,2,97
189740,4/13/2019 11:40,11,1,80
183867,4/13/2019 11:41,3,1,13
186563,4/13/2019 11:41,18,1,63
180509,4/13/2019 11:42,54,1,57
188681,4/13/2019 11:43,65,1,2
181305,4/13/2019 11:43,3,1,22
180343,4/13/2019 11:44,81,1,19
184735,4/13/2019 11:45,74,1,16
190983,4/13/2019 11:45,60,1,79
187466,4/13/2019 11:45,19,1,73
176795,4/13/2019 11:46,72,1,79
182602,4/13/2019 11:46,4,1,67
179480,4/13/2019 11:49,22,1,29
187467,4/13/2019 11:50,5,3,97
177047,4/13/2019 11:52,63,1,58
192787,4/13/2019 11:53,54,1,34
188815,4/13/2019 11:56,88,2,25
177995,4/13/2019 12:01,15,3,30
182364,4/13/2019 12:01,89,1,4
191138,4/13/2019 12:02,16,1,12
182462,4/13/2019 12:03,28,1,34
184558,4/13/2019 12:04,2,1,7
183164,4/13/2019 12:04,73,1,49
180830,4/13/2019 12:04,29,1,48
180830,4/13/2019 12:04,57,1,28
180486,4/13/2019 12:06,33,1,2
187056,4/13/2019 12:06,67,1,82
178859,4/13/2019 12:06,78,1,26
185139,4/13/2019 12:10,98,1,89
188963,4/13/2019 12:10,51,1,65
188605,4/13/2019 12:11,82,1,43
191835,4/13/2019 12:13,69,1,95
184890,4/13/2019 12:13,36,1,45
183969,4/13/2019 12:14,4,1,51
188493,4/13/2019 12:15,57,1,40
178902,4/13/2019 12:15,78,1,100
177239,4/13/2019 12:17,69,1,63
183696,4/13/2019 12:18,12,1,82
181576,4/13/2019 12:18,37,1,68
188487,4/13/2019 12:19,45,1,84
180626,4/13/2019 12:21,56,1,45
186781,4/13/2019 12:23,70,1,97
187664,4/13/2019 12:24,61,1,36
180145,4/13/2019 12:24,88,1,45
180323,4/13/2019 12:25,23,1,69
191039,4/13/2019 12:27,75,1,15
177707,4/13/2019 12:29,66,1,75
186724,4/13/2019 12:31,33,1,63
181825,4/13/2019 12:33,70,1,73
177893,4/13/2019 12:34,3,1,73
179188,4/13/2019 12:37,27,1,88
188157,4/13/2019 12:37,18,1,45
183776,4/13/2019 12:38,96,1,69
194022,4/13/2019 12:38,52,1,8
179997,4/13/2019 12:45,87,1,70
185237,4/13/2019 12:47,97,1,92
188700,4/13/2019 12:54,37,1,100
177223,4/13/2019 12:54,48,1,40
188700,4/13/2019 12:54,23,1,46
182591,4/13/2019 12:55,98,1,91
189633,4/13/2019 12:56,38,1,30
190838,4/13/2019 12:59,38,5,30
183710,4/13/2019 13:01,53,1,70
180565,4/13/2019 13:02,91,4,83
180718,4/13/2019 13:03,19,1,32
176967,4/13/2019 13:04,52,1,5
190324,4/13/2019 13:06,101,1,29
193393,4/13/2019 13:09,82,1,32
193844,4/13/2019 13:09,42,1,96
179146,4/13/2019 13:10,41,1,32
179712,4/13/2019 13:10,82,1,7
191120,4/13/2019 13:15,49,1,26
183334,4/13/2019 13:16,62,1,92
179471,4/13/2019 13:19,12,1,8
191590,4/13/2019 13:22,100,3,81
184180,4/13/2019 13:22,35,1,41
179246,4/13/2019 13:23,29,2,95
183314,4/13/2019 13:24,49,1,79
179703,4/13/2019 13:26,14,1,15
184151,4/13/2019 13:29,17,1,85
188480,4/13/2019 13:31,62,1,4
187789,4/13/2019 13:32,12,1,42
176706,4/13/2019 13:32,37,1,70
183785,4/13/2019 13:35,23,1,29
188408,4/13/2019 13:37,9,1,84
180777,4/13/2019 13:39,6,1,81
190339,4/13/2019 13:40,85,1,10
186432,4/13/2019 13:40,38,1,15
187174,4/13/2019 13:42,63,1,63
187979,4/13/2019 13:44,63,1,20
187088,4/13/2019 13:48,95,1,67
177875,4/13/2019 13:50,77,1,24
177855,4/13/2019 13:51,84,1,68
178443,4/13/2019 13:52,23,1,45
185756,4/13/2019 13:52,24,2,93
180962,4/13/2019 13:53,91,1,74
177650,4/13/2019 13:54,82,1,31
192919,4/13/2019 13:54,71,1,88
185356,4/13/2019 13:55,66,1,47
187882,4/13/2019 13:55,47,1,46
190776,4/13/2019 13:55,87,1,56
181643,4/13/2019 13:56,24,1,45
191853,4/13/2019 13:58,77,1,68
182708,4/13/2019 13:59,71,1,76
179657,4/13/2019 14:00,87,1,5
186436,4/13/2019 14:00,8,1,80
186436,4/13/2019 14:00,98,2,47
180322,4/13/2019 14:03,4,1,69
180322,4/13/2019 14:03,30,1,37
189470,4/13/2019 14:04,84,2,75
185924,4/13/2019 14:07,65,1,74
192725,4/13/2019 14:09,85,1,92
180305,4/13/2019 14:12,59,1,55
181926,4/13/2019 14:13,66,1,27
187792,4/13/2019 14:15,65,1,45
176879,4/13/2019 14:15,46,1,66
179608,4/13/2019 14:16,66,1,37
178432,4/13/2019 14:17,88,1,43
178432,4/13/2019 14:17,17,1,64
180855,4/13/2019 14:21,20,1,93
180774,4/13/2019 14:22,10,1,6
188364,4/13/2019 14:23,46,1,45
190401,4/13/2019 14:28,69,2,68
183400,4/13/2019 14:32,89,1,63
193033,4/13/2019 14:39,54,1,71
190027,4/13/2019 14:41,68,1,8
191137,4/13/2019 14:42,84,1,46
187417,4/13/2019 14:43,88,1,24
191378,4/13/2019 14:44,36,1,23
177298,4/13/2019 14:44,89,1,81
180135,4/13/2019 14:46,65,1,70
180135,4/13/2019 14:46,72,1,52
190759,4/13/2019 14:47,97,1,41
181855,4/13/2019 14:48,48,1,53
178910,4/13/2019 14:49,36,1,28
189844,4/13/2019 14:49,11,1,62
179936,4/13/2019 14:50,31,1,3
185734,4/13/2019 14:55,6,1,31
181929,4/13/2019 14:56,27,1,55
191300,4/13/2019 14:57,83,1,12
193835,4/13/2019 14:57,22,1,33
185411,4/13/2019 14:58,22,1,73
181275,4/13/2019 15:03,32,1,58
186664,4/13/2019 15:04,1,1,71
177867,4/13/2019 15:05,90,1,78
185910,4/13/2019 15:07,8,1,86
178466,4/13/2019 15:08,96,1,35
193993,4/13/2019 15:13,27,1,78
182370,4/13/2019 15:13,35,1,44
193337,4/13/2019 15:15,11,2,33
187847,4/13/2019 15:19,55,1,18
183997,4/13/2019 15:23,58,1,4
178234,4/13/2019 15:25,32,1,79
179375,4/13/2019 15:27,68,1,45
190457,4/13/2019 15:28,13,1,19
186313,4/13/2019 15:28,6,1,33
190935,4/13/2019 15:29,11,1,42
177362,4/13/2019 15:30,53,1,52
189043,4/13/2019 15:33,52,1,12
180229,4/13/2019 15:33,2,1,42
189043,4/13/2019 15:33,49,1,6
185809,4/13/2019 15:36,1,3,59
190554,4/13/2019 15:38,92,1,41
176904,4/13/2019 15:44,18,1,11
187827,4/13/2019 15:48,9,1,55
188954,4/13/2019 15:49,98,2,66
191165,4/13/2019 15:49,88,2,78
188873,4/13/2019 15:51,10,1,22
181437,4/13/2019 15:51,52,1,88
189815,4/13/2019 15:55,23,1,97
186971,4/13/2019 16:01,2,1,77
187891,4/13/2019 16:03,63,1,36
186840,4/13/2019 16:08,7,2,97
184131,4/13/2019 16:09,24,1,25
177003,4/13/2019 16:09,37,1,16
182218,4/13/2019 16:10,91,1,75
191794,4/13/2019 16:12,75,1,3
185224,4/13/2019 16:12,42,1,39
180441,4/13/2019 16:13,43,1,75
183532,4/13/2019 16:17,46,2,79
186614,4/13/2019 16:20,34,1,66
179927,4/13/2019 16:26,22,1,79
185096,4/13/2019 16:27,92,1,76
180985,4/13/2019 16:29,32,1,16
187042,4/13/2019 16:30,59,1,31
190231,4/13/2019 16:33,33,1,71
181124,4/13/2019 16:34,97,3,71
179096,4/13/2019 16:35,70,1,81
180427,4/13/2019 16:37,15,1,22
185881,4/13/2019 16:37,23,1,52
178012,4/13/2019 16:39,4,2,54
188922,4/13/2019 16:39,59,1,26
181152,4/13/2019 16:42,17,1,79
189225,4/13/2019 16:45,56,1,38
182776,4/13/2019 16:46,68,1,86
182776,4/13/2019 16:46,71,1,1
180282,4/13/2019 16:47,66,1,78
182878,4/13/2019 16:48,23,1,54
184192,4/13/2019 16:49,83,1,30
188295,4/13/2019 16:50,35,1,89
180763,4/13/2019 16:51,30,2,15
190338,4/13/2019 16:51,20,1,12
177481,4/13/2019 16:54,5,1,59
192101,4/13/2019 16:56,60,1,35
182324,4/13/2019 16:57,49,1,40
189554,4/13/2019 16:58,24,1,21
189509,4/13/2019 16:59,47,1,55
185611,4/13/2019 17:09,20,1,71
191182,4/13/2019 17:11,101,1,53
183475,4/13/2019 17:12,82,1,72
182280,4/13/2019 17:14,32,1,99
189054,4/13/2019 17:15,33,1,36
191615,4/13/2019 17:16,99,1,10
178002,4/13/2019 17:17,4,1,37
187034,4/13/2019 17:18,7,1,5
184561,4/13/2019 17:18,35,1,52
188118,4/13/2019 17:18,66,1,55
184058,4/13/2019 17:19,23,1,11
185975,4/13/2019 17:22,49,1,37
184974,4/13/2019 17:23,101,1,88
176894,4/13/2019 17:23,83,1,98
182472,4/13/2019 17:24,4,1,30
178757,4/13/2019 17:28,57,1,19
192781,4/13/2019 17:29,101,1,99
183805,4/13/2019 17:31,10,1,31
182468,4/13/2019 17:33,19,1,80
184174,4/13/2019 17:33,2,1,55
184609,4/13/2019 17:35,41,1,87
178789,4/13/2019 17:36,13,1,18
187602,4/13/2019 17:38,48,1,26
187073,4/13/2019 17:39,17,1,50
192019,4/13/2019 17:40,74,1,64
180680,4/13/2019 17:41,22,1,25
186341,4/13/2019 17:44,60,1,99
182128,4/13/2019 17:44,2,2,50
193571,4/13/2019 17:46,60,1,61
179535,4/13/2019 17:47,54,1,47
179921,4/13/2019 17:49,60,1,49
189042,4/13/2019 17:49,3,1,42
189229,4/13/2019 17:50,80,1,87
186681,4/13/2019 17:53,42,1,76
190783,4/13/2019 17:55,51,1,97
184497,4/13/2019 17:55,6,1,30
191357,4/13/2019 17:55,46,3,39
192744,4/13/2019 17:56,101,1,33
183001,4/13/2019 17:56,68,1,16
187661,4/13/2019 17:56,61,1,49
188632,4/13/2019 18:00,60,1,83
193474,4/13/2019 18:00,13,1,13
178367,4/13/2019 18:01,15,1,91
184724,4/13/2019 18:01,96,1,25
184794,4/13/2019 18:04,21,1,67
189426,4/13/2019 18:05,13,1,77
188651,4/13/2019 18:09,30,1,33
193256,4/13/2019 18:12,101,1,100
187285,4/13/2019 18:12,42,1,5
190976,4/13/2019 18:13,48,1,29
182837,4/13/2019 18:14,84,2,72
176726,4/13/2019 18:14,96,1,94
188079,4/13/2019 18:16,64,1,72
177899,4/13/2019 18:17,13,1,79
182851,4/13/2019 18:17,26,1,86
180952,4/13/2019 18:18,94,1,25
178382,4/13/2019 18:21,64,1,18
177203,4/13/2019 18:29,61,1,49
186382,4/13/2019 18:30,91,1,14
177240,4/13/2019 18:30,82,1,98
180817,4/13/2019 18:33,14,1,19
180817,4/13/2019 18:33,1,1,94
186620,4/13/2019 18:34,50,1,25
186302,4/13/2019 18:35,16,1,78
181283,4/13/2019 18:39,49,1,20
192440,4/13/2019 18:40,72,1,45
192013,4/13/2019 18:41,13,1,83
188852,4/13/2019 18:42,60,1,61
180885,4/13/2019 18:45,76,1,13
188536,4/13/2019 18:47,36,1,68
176631,4/13/2019 18:48,30,1,1
193831,4/13/2019 18:49,55,1,30
182217,4/13/2019 18:51,75,1,48
193644,4/13/2019 18:54,46,1,68
186242,4/13/2019 18:57,21,1,25
186242,4/13/2019 18:57,31,2,51
176664,4/13/2019 18:59,9,1,89
193451,4/13/2019 18:59,72,1,31
193451,4/13/2019 18:59,64,1,35
189324,4/13/2019 18:59,95,1,51
191180,4/13/2019 19:01,94,1,24
188142,4/13/2019 19:01,101,2,44
188142,4/13/2019 19:01,54,1,50
183308,4/13/2019 19:02,24,2,12
183554,4/13/2019 19:02,94,1,92
188122,4/13/2019 19:03,12,1,37
188122,4/13/2019 19:03,8,1,94
183163,4/13/2019 19:03,22,1,25
186685,4/13/2019 19:03,62,1,34
193532,4/13/2019 19:05,95,1,22
178406,4/13/2019 19:07,94,1,48
187059,4/13/2019 19:09,3,3,79
185785,4/13/2019 19:10,88,2,59
178916,4/13/2019 19:11,86,1,89
189958,4/13/2019 19:13,93,1,38
181068,4/13/2019 19:13,11,1,85
183481,4/13/2019 19:17,63,1,100
182999,4/13/2019 19:17,1,1,93
187616,4/13/2019 19:19,38,1,34
193134,4/13/2019 19:22,21,1,81
190469,4/13/2019 19:22,61,1,45
193580,4/13/2019 19:25,99,1,85
184266,4/13/2019 19:26,55,5,15
187678,4/13/2019 19:26,26,1,8
186109,4/13/2019 19:26,27,1,14
189914,4/13/2019 19:27,9,2,40
187490,4/13/2019 19:27,71,1,12
189026,4/13/2019 19:27,28,1,96
186412,4/13/2019 19:30,94,1,24
191758,4/13/2019 19:31,54,1,81
183518,4/13/2019 19:35,53,1,21
179595,4/13/2019 19:35,87,1,89
183019,4/13/2019 19:38,21,1,95
178434,4/13/2019 19:39,9,2,4
182990,4/13/2019 19:41,31,1,45
189968,4/13/2019 19:42,78,1,73
188664,4/13/2019 19:43,74,1,52
189072,4/13/2019 19:44,57,1,27
193312,4/13/2019 19:46,54,1,26
186665,4/13/2019 19:47,1,1,21
188895,4/13/2019 19:48,29,1,27
192091,4/13/2019 19:48,59,1,83
183083,4/13/2019 19:51,62,1,11
177799,4/13/2019 19:56,77,1,88
185921,4/13/2019 19:57,57,1,99
187652,4/13/2019 19:59,87,1,81
186624,4/13/2019 20:00,64,1,17
193514,4/13/2019 20:00,93,1,74
189024,4/13/2019 20:01,92,1,44
178312,4/13/2019 20:01,42,1,79
179024,4/13/2019 20:02,48,1,35
184758,4/13/2019 20:02,93,1,57
190580,4/13/2019 20:02,91,1,25
184758,4/13/2019 20:02,96,1,61
182529,4/13/2019 20:10,63,1,19
185125,4/13/2019 20:11,3,1,30
190311,4/13/2019 20:11,88,1,30
185433,4/13/2019 20:12,28,1,30
188237,4/13/2019 20:13,70,1,17
187129,4/13/2019 20:14,38,1,17
186690,4/13/2019 20:15,69,1,76
191274,4/13/2019 20:18,34,1,31
179563,4/13/2019 20:19,48,1,23
184346,4/13/2019 20:23,85,1,11
193761,4/13/2019 20:23,19,1,94
177729,4/13/2019 20:25,59,1,72
182179,4/13/2019 20:34,28,3,24
183046,4/13/2019 20:35,35,1,62
184322,4/13/2019 20:36,12,1,63
188467,4/13/2019 20:36,43,1,6
183845,4/13/2019 20:37,39,2,68
185489,4/13/2019 20:37,36,1,13
191469,4/13/2019 20:42,32,1,36
183881,4/13/2019 20:43,68,1,53
182732,4/13/2019 20:43,69,1,89
180083,4/13/2019 20:47,14,1,32
184222,4/13/2019 20:48,30,1,47
179102,4/13/2019 20:50,11,1,69
182285,4/13/2019 20:52,6,2,31
187483,4/13/2019 20:53,65,1,100
184564,4/13/2019 20:53,34,1,8
177325,4/13/2019 20:54,29,1,47
178379,4/13/2019 20:55,5,1,55
187337,4/13/2019 20:56,100,1,36
193226,4/13/2019 20:57,76,1,76
186588,4/13/2019 20:58,41,1,35
192235,4/13/2019 21:02,62,1,30
179512,4/13/2019 21:03,99,1,20
183962,4/13/2019 21:04,36,1,50
184379,4/13/2019 21:07,6,1,58
183192,4/13/2019 21:07,6,1,58
193583,4/13/2019 21:07,48,1,40
181864,4/13/2019 21:11,19,1,6
178900,4/13/2019 21:11,64,2,57
184524,4/13/2019 21:12,9,1,43
185740,4/13/2019 21:12,10,1,44
191653,4/13/2019 21:14,82,1,74
189792,4/13/2019 21:18,15,1,16
185341,4/13/2019 21:19,90,1,44
192709,4/13/2019 21:19,27,1,94
188982,4/13/2019 21:20,80,1,5
183561,4/13/2019 21:21,24,1,9
193000,4/13/2019 21:21,86,1,20
191856,4/13/2019 21:21,56,1,52
191946,4/13/2019 21:22,91,2,22
187915,4/13/2019 21:23,37,1,17
188299,4/13/2019 21:24,31,1,75
183467,4/13/2019 21:24,92,1,11
179517,4/13/2019 21:24,84,1,10
180903,4/13/2019 21:26,39,3,13
178628,4/13/2019 21:26,1,1,15
184698,4/13/2019 21:26,14,2,62
178251,4/13/2019 21:29,77,1,87
178619,4/13/2019 21:32,50,1,64
190808,4/13/2019 21:34,46,1,6
184933,4/13/2019 21:34,86,1,87
186830,4/13/2019 21:34,45,2,43
188022,4/13/2019 21:38,60,1,72
185514,4/13/2019 21:38,12,1,92
179565,4/13/2019 21:41,42,1,26
180539,4/13/2019 21:47,62,1,100
178051,4/13/2019 21:49,6,1,15
178348,4/13/2019 21:50,2,2,62
180201,4/13/2019 21:50,101,1,44
177993,4/13/2019 21:53,56,3,96
189189,4/13/2019 21:54,20,1,11
177398,4/13/2019 21:54,64,1,53
177398,4/13/2019 21:54,28,1,13
183641,4/13/2019 21:55,29,1,71
183641,4/13/2019 21:55,71,1,49
182321,4/13/2019 21:56,48,1,48
189089,4/13/2019 22:00,64,1,19
191472,4/13/2019 22:03,34,1,84
182531,4/13/2019 22:05,84,1,98
182077,4/13/2019 22:08,61,1,87
192115,4/13/2019 22:08,94,1,32
182077,4/13/2019 22:08,12,1,42
183603,4/13/2019 22:12,92,1,70
192710,4/13/2019 22:13,99,1,13
187688,4/13/2019 22:14,16,1,48
189986,4/13/2019 22:14,21,1,28
191060,4/13/2019 22:15,63,1,68
185273,4/13/2019 22:18,23,1,36
181668,4/13/2019 22:25,42,1,67
178135,4/13/2019 22:31,6,1,96
176825,4/13/2019 22:31,93,1,95
178135,4/13/2019 22:31,44,2,90
181173,4/13/2019 22:34,70,1,48
183040,4/13/2019 22:39,54,1,36
178559,4/13/2019 22:41,33,1,30
182470,4/13/2019 22:42,70,2,4
192561,4/13/2019 22:43,15,1,59
185462,4/13/2019 22:50,10,1,43
178006,4/13/2019 22:52,59,1,39
193485,4/13/2019 22:56,97,1,34
186809,4/13/2019 23:01,9,1,19
186365,4/13/2019 23:02,50,1,93
192406,4/13/2019 23:03,22,1,20
178722,4/13/2019 23:05,42,1,17
177674,4/13/2019 23:09,33,1,47
178252,4/13/2019 23:12,89,1,23
179617,4/13/2019 23:24,21,1,60
187571,4/13/2019 23:32,61,1,72
185720,4/13/2019 23:33,25,1,99
184325,4/13/2019 23:42,88,1,74
192497,4/13/2019 23:42,76,2,98
192113,4/13/2019 23:43,42,1,1
184683,4/13/2019 23:43,34,1,69
185557,4/13/2019 23:44,48,1,91
180179,4/13/2019 23:44,83,1,40
177969,4/13/2019 23:47,80,1,50
185574,4/13/2019 23:52,96,2,86
176750,4/13/2019 23:52,55,1,6
179151,4/13/2019 23:57,9,2,94
184016,4/13/2019 23:58,77,1,64
176752,4/13/2019 23:59,46,1,19
188866,4/14/2019 0:00,91,1,3
184869,4/14/2019 0:05,5,1,2
188623,4/14/2019 0:08,61,1,94
178228,4/14/2019 0:10,79,1,36
187876,4/14/2019 0:20,27,1,59
179996,4/14/2019 0:20,47,1,88
187601,4/14/2019 0:25,3,1,49
191403,4/14/2019 0:28,96,1,40
180447,4/14/2019 0:31,23,1,9
193426,4/14/2019 0:35,6,1,99
187839,4/14/2019 0:38,11,1,24
190149,4/14/2019 0:45,82,1,17
187232,4/14/2019 0:46,57,1,41
192211,4/14/2019 0:50,97,1,54
189273,4/14/2019 0:52,81,1,94
189695,4/14/2019 1:02,17,1,85
181038,4/14/2019 1:10,54,1,16
181585,4/14/2019 1:17,57,1,51
183158,4/14/2019 1:26,53,1,63
188655,4/14/2019 1:36,88,1,23
193792,4/14/2019 1:53,44,3,76
179704,4/14/2019 1:55,71,1,62
181257,4/14/2019 2:08,27,1,14
181257,4/14/2019 2:08,51,1,21
191414,4/14/2019 2:19,45,1,69
187755,4/14/2019 2:29,58,1,71
181535,4/14/2019 2:33,68,1,48
184912,4/14/2019 2:49,46,1,19
187402,4/14/2019 3:06,77,1,82
181093,4/14/2019 3:07,54,1,19
189283,4/14/2019 3:07,9,1,26
181620,4/14/2019 3:09,78,1,25
193516,4/14/2019 3:25,95,1,50
190213,4/14/2019 3:41,78,1,59
191366,4/14/2019 3:56,93,2,28
190481,4/14/2019 4:11,91,1,50
189846,4/14/2019 4:21,37,1,53
188930,4/14/2019 4:44,7,1,83
185423,4/14/2019 4:51,78,1,9
186400,4/14/2019 5:09,5,1,59
185101,4/14/2019 5:33,58,1,45
192922,4/14/2019 5:38,74,1,90
181425,4/14/2019 6:05,19,1,1
183926,4/14/2019 6:17,26,1,45
178574,4/14/2019 6:25,68,1,35
181746,4/14/2019 6:38,1,1,73
185916,4/14/2019 6:49,31,1,24
183237,4/14/2019 6:58,97,1,53
193081,4/14/2019 7:17,3,1,41
186009,4/14/2019 7:18,101,1,93
186815,4/14/2019 7:20,83,1,40
178639,4/14/2019 7:29,18,2,81
194073,4/14/2019 7:29,45,2,35
191321,4/14/2019 7:51,84,1,73
180466,4/14/2019 7:56,65,1,50
179431,4/14/2019 7:59,33,1,93
193570,4/14/2019 8:00,62,1,68
193883,4/14/2019 8:17,44,1,17
192482,4/14/2019 8:17,83,1,8
192482,4/14/2019 8:17,95,1,20
188447,4/14/2019 8:22,25,1,82
178185,4/14/2019 8:23,18,1,15
188893,4/14/2019 8:24,95,1,69
179743,4/14/2019 8:26,95,1,51
180469,4/14/2019 8:27,6,1,88
184630,4/14/2019 8:30,26,1,75
191657,4/14/2019 8:31,48,1,78
189387,4/14/2019 8:33,76,1,65
189387,4/14/2019 8:33,18,1,1
180082,4/14/2019 8:35,25,1,8
184731,4/14/2019 8:40,48,1,22
187062,4/14/2019 8:42,92,1,28
184865,4/14/2019 8:44,96,1,79
178346,4/14/2019 8:59,7,1,16
178414,4/14/2019 9:02,53,1,18
177544,4/14/2019 9:04,16,1,67
178173,4/14/2019 9:09,68,1,67
190588,4/14/2019 9:11,24,1,51
185152,4/14/2019 9:12,28,1,85
181160,4/14/2019 9:13,6,3,96
193040,4/14/2019 9:14,34,1,73
181530,4/14/2019 9:14,51,1,87
180333,4/14/2019 9:15,15,1,93
180333,4/14/2019 9:15,96,5,48
184872,4/14/2019 9:17,32,1,65
190283,4/14/2019 9:19,5,1,48
177535,4/14/2019 9:26,15,1,16
184618,4/14/2019 9:27,81,1,18
186370,4/14/2019 9:27,57,2,46
184618,4/14/2019 9:27,91,1,63
186370,4/14/2019 9:27,26,1,77
190429,4/14/2019 9:28,60,1,23
180009,4/14/2019 9:36,73,1,41
181472,4/14/2019 9:40,4,1,57
184331,4/14/2019 9:43,44,1,94
178493,4/14/2019 9:43,21,1,60
186852,4/14/2019 9:47,2,1,49
182133,4/14/2019 9:49,75,1,86
178214,4/14/2019 9:49,32,1,6
182294,4/14/2019 9:50,40,2,7
179818,4/14/2019 9:56,21,1,72
189338,4/14/2019 9:57,32,1,41
189338,4/14/2019 9:57,5,1,87
180205,4/14/2019 9:59,72,1,41
192874,4/14/2019 10:01,30,1,61
180196,4/14/2019 10:02,88,1,100
193700,4/14/2019 10:06,28,1,2
178573,4/14/2019 10:07,97,1,82
180729,4/14/2019 10:08,57,1,40
177849,4/14/2019 10:08,99,1,81
181469,4/14/2019 10:08,34,1,1
187613,4/14/2019 10:09,60,1,59
192629,4/14/2019 10:10,18,2,20
176787,4/14/2019 10:10,74,1,44
184541,4/14/2019 10:10,31,1,45
179853,4/14/2019 10:14,11,1,10
187309,4/14/2019 10:15,13,1,88
193317,4/14/2019 10:16,5,1,64
186975,4/14/2019 10:17,41,1,57
185971,4/14/2019 10:20,38,1,100
180491,4/14/2019 10:21,8,4,21
190328,4/14/2019 10:26,98,1,81
181253,4/14/2019 10:27,16,1,99
190042,4/14/2019 10:30,21,1,18
180568,4/14/2019 10:31,59,1,34
